locality_identifier,household_identifier,health_expenditures_base,age_hh,age_sp,educ_hh,educ_sp,hospital_base,health_expenditures_end,hospital_end,eligible,enrolled,treatment,poverty_index,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,hospital_distance
122,8496,18.617167,70,60,0,0,,14.249886,,0,0,0,60.587326,0,0,6,0,0,0,152.2078599393765
122,8497,28.266487,87,41,0,2,,37.537746,,0,0,0,62.210201,1,0,1,1,1,0,152.2078599393765
123,3269,17.764874,39,32,6,6,,17.321823,,0,0,0,58.578053,0,0,6,0,1,0,89.98478835512265
123,3271,19.774099,26,23,6,8,,26.709795,,0,0,0,59.737247,0,0,4,0,0,0,89.98478835512265
123,3272,13.053121,42,43,0,3,,19.205328,,0,0,0,76.352394,0,0,8,0,0,0,89.98478835512265
123,3273,6.3018675,52,42,0,2,0,2.4462216,0,1,1,0,51.313755,0,0,10,1,0,0,89.98478835512265
123,3276,17.166864,33,36,3,2,,23.737268,,0,0,0,66.421944,0,0,6,0,0,0,89.98478835512265
123,3277,23.070435,60,41,0,2,0,4.2964735,0,1,1,0,57.341576,1,0,4,0,0,0,89.98478835512265
123,3278,11.782816,54,56,0,0,,20.217535,,0,0,0,64.258118,0,0,9,0,0,0,89.98478835512265
123,7054,15.609402,34,28,1,5,0,10.052043,0,1,1,1,41.421947,0,0,5,1,1,0,128.7302030177349
123,7055,18.463766,65,54,0,0,0,34.220009,0,1,1,1,48.415764,0,1,3,1,0,1,128.7302030177349
123,7056,16.648346,65,56,3,1,,11.799681,,0,0,0,65.779755,0,0,8,0,0,8,128.7302030177349
123,7057,14.90002,29,29,2,3,0,0,0,1,1,1,47.642967,0,0,5,1,0,0,128.7302030177349
123,7058,16.676611,27,29,4,6,0,29.718018,0,1,1,1,49.072643,0,1,3,1,1,1,128.7302030177349
123,7059,7.9961853,44,38,3,3,0,0,0,1,1,1,41.421947,0,1,8,1,0,1,128.7302030177349
123,7060,22.767368,73,41,3,2,,16.28838,,0,0,0,61.823803,1,1,4,0,0,1,128.7302030177349
123,7061,9.0406599,33,32,2,6,0,9.9995737,0,1,1,1,33.925812,0,1,7,1,1,0,128.7302030177349
123,7064,16.245213,57,54,2,0,,18.881275,,0,0,0,60.975273,0,1,5,1,0,2,128.7302030177349
123,7068,9.8236103,32,31,0,2,0,2.3681309,0,1,1,1,38.948994,0,1,6,1,0,1,128.7302030177349
123,7069,15.105922,50,24,0,4,1,87.380173,0,1,1,1,42.581142,0,0,5,1,0,0,128.7302030177349
123,7071,16.538778,27,26,1,2,0,12.591697,0,1,1,1,43.276661,0,0,4,1,0,0,128.7302030177349
124,8320,14.292251,56,51,1,3,0,35.974865,0,1,0,0,45.595055,0,0,8,0,0,2,126.8546743241916
124,8321,24.681091,62,57,1,3,,26.535345,,0,0,0,58.964451,0,0,4,0,1,4,126.8546743241916
124,8322,16.528349,29,24,6,6,0,17.034443,0,1,0,0,44.513138,0,0,4,1,0,0,126.8546743241916
124,8323,17.719662,24,20,5,2,0,38.686031,0,1,0,0,54.482227,0,0,3,1,0,0,126.8546743241916
124,8324,12.444955,68,65,0,0,,24.851448,,0,0,0,78.284386,0,0,8,1,1,2,126.8546743241916
124,8325,10.235501,41,39,2,2,0,17.911472,0,1,0,0,54.714066,0,0,8,1,0,0,126.8546743241916
124,8326,28.508661,56,41,2,2,0,14.892357,0,1,0,0,57.341576,0,0,1,1,0,1,126.8546743241916
124,8327,28.089371,64,58,4,3,,42.010803,,0,0,0,85.625969,0,0,2,0,1,0,126.8546743241916
124,8328,24.704605,66,60,4,0,,29.00531,,0,0,0,75.579597,0,0,4,0,1,4,126.8546743241916
124,8329,23.678869,53,55,3,0,,35.664143,,0,0,0,70.285934,0,0,3,1,0,5,126.8546743241916
124,8330,16.34856,37,34,3,6,,16.242529,,0,0,0,64.721794,0,0,7,0,1,2,126.8546743241916
124,8332,10.406243,83,76,0,0,0,17.411442,0,1,0,0,45.904175,0,0,8,1,0,3,126.8546743241916
124,8333,18.113733,38,34,3,3,,13.885964,,0,0,0,70.633698,0,0,6,0,1,0,126.8546743241916
124,8334,19.246,50,50,2,0,0,16.973217,0,1,0,0,57.573418,0,0,4,1,0,0,126.8546743241916
124,8336,28.089371,64,58,1,3,,16.795469,,0,0,0,90.108192,0,0,2,0,1,0,126.8546743241916
125,1579,19.41374,34,32,3,4,,13.460289,,0,0,0,64.142197,0,0,5,0,1,0,78.51462406567467
125,1581,21.395834,35,29,6,9,,13.465525,,0,0,0,74.961357,0,0,4,0,1,0,78.51462406567467
125,1582,24.937241,57,54,0,4,,27.765945,,0,0,0,76.622871,0,0,3,0,1,2,78.51462406567467
125,1584,17.231611,45,45,0,3,,21.501884,,0,0,0,60.252449,0,0,5,1,0,2,78.51462406567467
125,1585,21.050293,35,25,6,0,,31.04895,,0,0,0,59.891808,0,0,4,0,1,0,78.51462406567467
125,1586,20.729517,28,29,9,9,,18.196402,,0,0,0,60.973724,0,0,4,0,1,0,78.51462406567467
125,1587,17.996943,27,35,6,15,0,10.502677,1,1,1,1,53.554867,0,0,5,0,0,0,78.51462406567467
125,1590,19.980457,29,41,16,2,,20.616779,,0,0,0,72.874809,0,0,8,0,1,0,78.51462406567467
125,1591,20.320234,32,23,6,4,,29.351591,,0,0,0,63.214836,0,0,4,0,0,0,78.51462406567467
125,1593,22.880281,29,29,9,9,,23.602427,,0,0,0,75.193199,0,0,3,0,1,0,78.51462406567467
125,1594,9.4854403,40,33,0,2,0,5.1022873,0,1,1,1,54.984543,0,0,9,0,0,0,78.51462406567467
125,1595,17.508535,34,34,6,9,,12.742313,,0,0,0,61.978363,0,0,6,0,1,0,78.51462406567467
125,1596,17.505804,27,28,9,0,0,10.042586,0,1,1,1,57.584312,0,0,5,0,1,0,78.51462406567467
125,1597,17.317307,28,24,9,6,0,7.4268351,0,1,1,1,55.950542,0,0,5,0,1,0,78.51462406567467
125,1598,20.088722,28,25,6,0,,22.18222,,0,0,0,65.06955,0,0,4,0,0,0,78.51462406567467
125,1599,14.227901,40,41,0,2,,12.775335,,0,0,0,62.828438,1,0,7,1,0,0,78.51462406567467
125,1600,21.91041,26,24,6,8,,20.815619,,0,0,0,66.344666,0,0,3,0,0,0,78.51462406567467
125,1602,18.004419,27,26,9,6,,17.446159,,0,0,0,63.098919,0,0,5,0,0,0,78.51462406567467
125,1603,9.8986454,58,48,6,0,1,3.4388773,0,1,1,1,54.057186,0,0,10,0,0,0,78.51462406567467
125,1604,12.609691,34,38,2,1,0,2.7604382,0,1,1,1,44.744976,0,0,8,0,1,0,78.51462406567467
125,1605,19.634893,26,30,3,6,1,10.415803,0,1,1,1,57.341576,0,0,4,0,1,0,78.51462406567467
125,1606,25.610048,24,24,2.8398747,6,,31.004501,,0,0,0,64.735313,0,0,3,0,0,0,78.51462406567467
125,1607,22.043301,38,36,1,9,,23.55184,,0,0,0,74.497681,0,0,4,0,1,0,78.51462406567467
125,3591,18.42342,30,19,3,4,0,23.406902,0,1,1,1,48.377125,0,1,3,0,0,1,102.4536154918796
125,3594,16.419851,27,25,6,2,0,18.191023,0,1,1,1,57.032459,0,1,4,0,0,0,102.4536154918796
125,3596,15.728412,39,26,3,3,0,7.8109159,0,1,1,1,42.503864,0,0,5,1,0,1,102.4536154918796
125,3598,18.676897,67,66,3,0,,15.40289,,0,0,0,78.110512,0,1,5,0,0,1,102.4536154918796
125,3599,21.855349,57,41,1,2,0,8.7752428,0,1,1,1,53.709427,0,1,3,1,0,1,102.4536154918796
125,3600,13.675749,62,59,0,0,,17.178427,,0,0,0,69.783615,0,1,7,0,0,1,102.4536154918796
125,3601,8.2382412,48,38,5,4,0,3.3249524,0,1,1,1,46.75425,0,1,8,1,0,1,102.4536154918796
125,3603,23.317305,42,41,2,2,,76.922485,,0,0,0,70.865532,0,0,5,0,0,2,102.4536154918796
126,7964,11.129105,42,37,3,6,0,24.540987,0,1,0,0,52.859352,0,0,9,0,0,2,62.54823852241724
126,7965,27.482828,28,22,12,8,,40.664055,,0,0,0,71.020096,0,0,3,0,0,7,62.54823852241724
126,7966,16.208855,47,39,2,0,,17.056475,,0,0,0,60.278206,0,0,6,1,0,1,62.54823852241724
126,7967,22.433771,37,26,6,9,,17.939085,,0,0,0,70.633698,0,0,4,0,0,6,62.54823852241724
126,7968,23.3587,40,46,5,2,,31.469595,,0,0,0,69.242661,0,0,4,0,1,3,62.54823852241724
126,7970,15.074832,40,34,5,5,,29.830406,,0,0,0,58.191654,0,0,8,0,1,5,62.54823852241724
126,7971,14.569661,61,60,2,1,,27.293638,,0,0,0,91.093506,0,0,9,0,0,7,62.54823852241724
126,7972,13.060791,58,50,2,0,,18.501528,,0,0,0,62.364761,0,0,8,1,0,2,62.54823852241724
126,7973,10.581622,52,45,0,1,,15.114871,,0,0,0,62.944359,0,0,10,0,1,2,62.54823852241724
126,7974,18.306765,37,35,6,0,,18.911411,,0,0,0,60.896446,0,0,5,1,0,6,62.54823852241724
126,7975,12.390764,49,47,0,2,,25.099588,,0,0,0,72.642967,0,0,8,1,0,6,62.54823852241724
126,7976,11.437078,50,42,1,2,,16.776518,,0,0,0,71.06646,0,0,9,1,0,7,62.54823852241724
126,7977,19.994623,28,20,6,6,,20.872534,,0,0,0,66.383308,0,0,3,1,0,3,62.54823852241724
126,7978,15.112492,38,29,6,9,,22.592773,,0,0,0,60.510048,0,0,6,1,0,1,62.54823852241724
127,5080,16.148146,24,25,6,6,0,11.349458,1,1,1,1,49.381763,0,0,4,1,0,0,66.08297521249372
127,5083,22.359034,80,60,0,0,,24.475735,,0,0,0,61.862442,0,0,3,1,1,1,66.08297521249372
127,5084,17.946411,32,27,3,0,0,9.9456301,0,1,1,1,42.658424,0,0,4,1,1,3,66.08297521249372
127,5085,21.127808,28,24,3,6,0,3.0763314,0,1,1,1,45.749615,0,0,3,0,0,0,66.08297521249372
127,5087,14.743998,27,27,2,6,0,8.3500662,0,1,1,1,48.686245,0,0,5,1,0,1,66.08297521249372
128,9005,15.985891,44,44,3,3,0,3.1981041,0,1,1,1,36.785164,0,0,7,0,1,2,147.3055192581566
128,9009,11.86933,64,58,1,3,0,1.2895825,0,1,1,1,41.808346,0,0,10,0,1,8,147.3055192581566
128,9012,14.411113,34,32,5,5,0,1.1794093,0,1,1,1,29.134466,0,0,6,1,0,5,147.3055192581566
128,9014,8.0514355,33,31,4,3,0,0,0,1,1,1,30.061823,0,0,10,0,1,0,147.3055192581566
128,10025,28.18771,65,56,1,3,,37.638359,,0,0,0,75.115921,0,0,2,0,1,2,127.6217694661011
128,10026,14.898555,63,48,2,3,,10.337681,,0,0,0,58.616692,0,0,7,1,1,0,127.6217694661011
128,10027,19.456337,58,41,3,2,,10.781782,,0,0,0,59.350849,0,0,6,1,1,0,127.6217694661011
128,10028,25.982784,85,41,2,2,0,18.91958,1,1,1,1,56.568779,1,0,2,1,1,0,127.6217694661011
128,10029,20.046627,28,27,8,9,,14.652752,,0,0,0,65.146835,0,0,3,1,1,0,127.6217694661011
128,10030,29.684772,57,41,2,2,,56.65712,,0,0,0,65.224113,0,0,1,1,1,0,127.6217694661011
128,10032,12.626306,33,32,6,4,,14.828404,,0,0,0,65.610512,0,0,7,1,1,0,127.6217694661011
128,10033,24.379471,56,53,3,3,,25.105022,,0,0,0,84.853165,0,0,4,0,1,5,127.6217694661011
128,10036,13.575308,40,40,2,3,,11.822677,,0,0,0,66.692429,0,0,7,1,1,0,127.6217694661011
128,10037,22.042475,17,41,9,2,,11.493917,,0,0,0,59.273571,0,0,3,1,0,0,127.6217694661011
128,10039,14.191472,50,48,0,3,,20.641087,,0,0,0,61.051006,0,0,8,0,0,3,127.6217694661011
128,10041,19.797165,51,45,0,3,,22.056395,,0,0,0,75.270477,0,0,5,0,0,0,127.6217694661011
129,4583,16.241625,35,30,3,3,0,8.5752115,0,1,1,1,47.06337,0,0,5,1,0,4,16.59639619892968
129,4588,16.879425,23,20,4,4,,13.683895,,0,0,0,58.964451,0,0,4,1,1,0,16.59639619892968
129,4589,19.361557,34,35,6,2,0,11.052203,0,1,1,1,46.213291,0,0,5,0,1,4,16.59639619892968
129,4591,14.679372,35,32,3,3,0,0,0,1,1,1,42.967541,0,0,6,1,0,6,16.59639619892968
129,4594,13.822376,35,30,6,3,0,.90533561,0,1,1,1,49.922722,0,0,6,1,0,2,16.59639619892968
129,4600,32.110153,76,41,2,2,,40.189812,,0,0,0,62.673878,1,0,1,0,0,4,16.59639619892968
129,4601,9.2845783,48,48,2,2,0,16.941921,0,1,1,1,47.256569,0,0,9,1,0,2,16.59639619892968
129,4603,15.089046,47,34,3,3,0,4.2378788,0,1,1,1,44.744976,0,0,7,0,0,0,16.59639619892968
129,4609,8.841588,37,35,3,3,0,8.9907408,0,1,1,0,47.681606,0,0,10,0,0,3,16.59639619892968
129,4610,8.7179813,38,32,2,2,0,0,0,1,1,1,46.792889,0,0,9,1,1,4,16.59639619892968
129,4611,20.970844,36,33,3,6,0,11.279428,0,1,1,1,53.013912,0,0,4,0,0,3,16.59639619892968
129,4612,14.410783,28,24,4,0,0,8.7426424,0,1,1,1,46.136013,0,0,5,1,0,0,16.59639619892968
130,3953,18.655455,45,41,3,2,0,19.52235,0,1,0,0,51.506954,1,0,5,1,0,0,100.4116835699966
130,3955,26.783972,70,41,0,2,0,13.37241,0,1,0,0,51.777435,1,0,1,1,0,0,100.4116835699966
130,3959,9.397295,34,33,4,2,0,9.7487221,0,1,0,0,40.12365,0,0,8,1,0,0,100.4116835699966
130,3960,30.434961,75,41,0,2,,39.094128,,0,0,0,59.505409,0,0,1,1,1,6,100.4116835699966
130,3963,8.1355991,35,36,6,1,0,12.366984,0,1,0,0,33.462132,0,0,9,1,0,3,100.4116835699966
130,3964,27.258671,49,41,6,2,,21.737799,,0,0,0,58.964451,0,0,2,1,0,0,100.4116835699966
130,3965,23.327578,43,48,5,0,,39.591721,,0,0,0,60.896446,1,0,2,1,0,0,100.4116835699966
130,3966,11.217084,56,59,0,1,0,34.692707,0,1,0,0,52.395672,0,0,8,1,0,5,100.4116835699966
130,3967,26.848269,73,66,6,0,,14.7927,,0,0,0,58.037094,0,0,2,1,1,8,100.4116835699966
130,3968,11.362964,33,33,6,6,0,12.963638,0,1,0,0,39.567234,0,0,7,1,0,0,100.4116835699966
130,3970,24.479578,67,64,3,0,,33.422733,,0,0,0,59.273571,0,0,4,0,0,5,100.4116835699966
130,3972,17.664324,74,66,0,0,0,17.651207,0,1,0,0,52.666153,0,0,5,1,1,4,100.4116835699966
130,3973,12.779141,27,27,6,6,0,11.129318,0,1,0,0,40.958267,0,0,6,1,1,0,100.4116835699966
130,3974,16.330439,27,24,4,6,0,36.051365,0,1,0,0,52.009274,0,0,4,1,0,0,100.4116835699966
130,3976,15.882633,24,22,6,9,0,16.178562,1,1,0,0,51.081917,0,0,4,1,0,0,100.4116835699966
130,3977,10.023643,36,37,0,4,0,13.193257,0,1,0,0,44.2813,0,0,8,1,1,5,100.4116835699966
130,3978,18.09515,34,41,6,2,0,12.422217,0,1,0,0,43.701698,0,0,7,0,1,3,100.4116835699966
130,3979,26.028341,30,41,5,2,,74.724747,,0,0,0,59.119011,0,0,2,1,0,1,100.4116835699966
130,3981,19.217529,55,57,0,0,1,25.408482,0,1,0,0,50,0,0,4,1,0,4,100.4116835699966
130,3982,28.555811,82,41,0,2,0,35.472221,0,1,0,0,51.545593,0,0,1,1,0,5,100.4116835699966
130,11354,26.362467,54,41,0,2,0,47.621841,0,1,0,0,54.327667,1,0,1,1,0,0,28.87126420509094
130,11355,22.002525,26,24,6,9,,19.907555,,0,0,0,70.788254,0,0,2,1,1,0,28.87126420509094
130,11357,16.979294,39,36,4,1,0,13.603524,0,1,0,0,48.145287,0,0,6,0,1,0,28.87126420509094
130,11358,18.892355,64,57,0,0,,19.322863,,0,0,0,60.587326,0,0,6,0,1,0,28.87126420509094
130,11360,22.181005,25,21,3,9,,11.840325,,0,0,0,66,0,0,3,0,1,0,28.87126420509094
130,11361,28.220491,62,57,2,0,,15.742296,,0,0,0,87.694588,0,0,2,0,1,1,28.87126420509094
130,11362,22.795771,30,23,9,6,,10.349048,,0,0,0,62.673878,0,0,3,0,1,0,28.87126420509094
130,11363,23.140144,84,41,0,2,0,13.522458,0,1,0,0,54.250385,1,0,4,0,0,0,28.87126420509094
130,11365,22.029171,23,22,9,9,,22.468899,,0,0,0,70.092735,0,0,3,0,1,0,28.87126420509094
130,11366,24.087616,40,73,0,0,,13.36858,,0,0,0,63.330757,0,0,3,0,1,4,28.87126420509094
130,11367,18.132566,28,20,3,6,0,17.456093,0,1,0,0,56.646057,0,0,3,1,0,0,28.87126420509094
130,11368,27.12138,53,52,0,0,,25.700956,,0,0,0,86.012367,0,0,2,0,1,2,28.87126420509094
130,11369,30.918154,64,41,0,2,,26.258501,,0,0,0,73.106644,1,0,1,0,1,0,28.87126420509094
130,11370,13.406898,56,45,6,0,,14.233246,,0,0,0,65.900307,0,0,9,0,1,0,28.87126420509094
130,11372,17.083853,27,23,9,6,0,23.011921,0,1,0,0,57.573418,0,0,5,0,1,0,28.87126420509094
130,11373,22.200031,51,48,0,0,,26.465948,,0,0,0,69.319939,0,0,4,0,0,0,28.87126420509094
130,11374,15.071198,48,44,2,2,,13.839504,,0,0,0,69.474495,0,0,8,0,1,0,28.87126420509094
130,11375,19.475321,52,49,1,1,,23.000608,,0,0,0,91.30603,0,0,6,0,1,0,28.87126420509094
130,11376,20.593397,27,24,5,8,,24.790634,,0,0,0,68.392578,0,0,4,0,1,0,28.87126420509094
130,11378,11.974811,28,27,9,4,,12.766221,,0,0,0,58.114372,0,0,7,1,0,1,28.87126420509094
130,11379,19.82604,47,43,0,0,,14.17895,,0,0,0,62.171562,0,0,5,0,0,0,28.87126420509094
130,11380,18.166903,24,24,9,3,,15.587435,,0,0,0,64.914993,0,0,5,0,1,0,28.87126420509094
130,11381,19.077299,41,34,2,1,0,24.511168,0,1,0,0,56.105099,0,0,5,0,1,0,28.87126420509094
130,11382,13.890393,55,38,0,0,,10.404067,,0,0,0,66.151466,0,0,8,0,0,0,28.87126420509094
130,11383,23.089283,21,17,4,8,,70.871674,,0,0,0,63.678516,0,0,2,0,0,0,28.87126420509094
130,11384,12.69124,56,51,.5,0,,22.030594,,0,0,0,66.012444,0,0,9,0,1,1,28.87126420509094
130,11385,17.643715,48,41,2,2,1,23.793974,0,1,0,0,55.87326,1,0,7,0,1,0,28.87126420509094
130,11386,22.319704,40,40,1,2,,16.624218,,0,0,0,68.93354,0,0,4,0,0,0,28.87126420509094
130,11388,18.853878,48,30,0,2,0,14.408638,0,1,0,0,57.457497,0,0,5,0,1,3,28.87126420509094
130,11389,15.40845,60,58,0,0,0,14.426347,0,1,0,0,54.044125,0,0,7,0,1,0,28.87126420509094
130,14093,8.7558985,71,55,0,0,,14.185386,,0,0,0,63.369396,0,0,10,1,1,3,164.1265393410777
130,14094,21.026257,73,46,3,3,,17.810326,,0,0,0,79.791344,0,1,5,0,1,9,164.1265393410777
130,14095,15.698406,42,37,3,5,,13.981138,,0,0,0,77.820709,0,1,7,0,1,10,164.1265393410777
130,14098,22.675844,33,41,2,2,0,31.081951,0,1,0,0,57.341576,0,1,2,1,1,1,164.1265393410777
130,14099,11.169759,51,47,3,3,0,12.831693,0,1,0,0,50.656879,0,1,7,1,1,2,164.1265393410777
130,14100,16.456984,62,41,0,2,,15.676412,,0,0,0,58.294514,0,1,6,1,1,1,164.1265393410777
130,14101,7.8545942,37,36,4,5,0,10.0011,0,1,0,0,42.040184,0,1,8,1,1,2,164.1265393410777
130,14102,17.772985,44,41,6,2,,11.10032,,0,0,0,61.398762,1,1,5,1,1,1,164.1265393410777
130,14104,20.609837,73,60,0,0,,11.064253,,0,0,0,81.143738,0,1,4,0,1,1,164.1265393410777
130,14106,16.797943,55,49,3,3,,9.8190918,,0,0,0,58.230293,0,1,5,1,1,2,164.1265393410777
130,14108,17.051479,57,49,2,2,,9.3378992,,0,0,0,60.896446,0,1,6,0,1,0,164.1265393410777
130,14110,10.959455,39,35,3,4,,8.2425861,,0,0,0,58.771252,0,1,7,1,1,0,164.1265393410777
130,14112,21.905275,23,21,9,6,,12.227815,,0,0,0,62.5966,0,0,3,0,1,0,164.1265393410777
130,14113,19.832926,50,45,2,2,0,17.089466,0,1,0,0,57.731064,0,1,4,0,1,2,164.1265393410777
130,14114,6.2933168,44,40,2,3,0,11.116838,0,1,0,0,56.6847,0,1,9,1,1,1,164.1265393410777
130,14115,14.617284,49,49,3,0,,14.498387,,0,0,0,59.273571,0,1,7,0,1,0,164.1265393410777
130,14116,13.390429,44,42,0,0,0,16.549568,0,1,0,0,42.503864,0,1,5,1,1,0,164.1265393410777
130,14117,7.7455153,40,30,6,6,0,12.065207,0,1,0,0,46.676971,0,1,8,1,1,2,164.1265393410777
130,14118,9.146142,35,32,3,0,0,12.349082,0,1,0,0,57.418858,0,1,7,1,1,0,164.1265393410777
130,14119,12.766294,45,42,2,2,0,10.944368,0,1,0,0,51.622875,0,1,6,1,1,2,164.1265393410777
130,14121,12.976151,53,53,3,0,,15.111566,,0,0,0,60.780525,0,1,7,1,1,4,164.1265393410777
130,14122,23.145046,45,36,4,4,,11.120835,,0,0,0,67.851624,0,1,3,0,1,5,164.1265393410777
130,14123,7.0541048,39,50,0,2,0,11.095662,0,1,0,0,44.049458,0,1,8,1,1,0,164.1265393410777
130,14124,13.992716,62,50,0,0,,10.801684,,0,0,0,61.437405,0,1,6,1,1,2,164.1265393410777
130,14127,10.835306,50,41,2,2,0,11.768236,0,1,0,0,45.904175,1,1,8,1,1,2,164.1265393410777
130,14128,19.130474,28,26,6,6,,12.136854,,0,0,0,63.369396,0,0,5,0,1,2,164.1265393410777
130,14129,15.870649,33,24,7,6,,28.205147,,0,0,0,58.887173,0,1,4,1,1,0,164.1265393410777
130,14131,20.547825,78,41,4,2,,17.650303,,0,0,0,59.321251,0,1,6,0,1,3,164.1265393410777
130,14132,16.621368,30,27,6,4,,15.770838,,0,0,0,60.922024,0,0,5,1,1,1,164.1265393410777
130,14133,16.83226,28,25,6,6,0,25.070885,0,1,0,0,50.927357,0,0,4,1,1,0,164.1265393410777
130,14134,7.1322956,36,31,4,6,0,9.7050419,0,1,0,0,44.204018,0,1,8,1,1,0,164.1265393410777
130,14135,24.818802,41,41,4,2,,20.128342,,0,0,0,82.612053,1,1,3,0,1,4,164.1265393410777
131,3604,11.317046,73,72,0,0,,19.83787,,0,0,0,63.987637,0,1,8,0,0,1,112.5923689798327
131,3608,13.751255,49,35,1,4,,23.088787,,0,0,0,67.581146,0,1,7,0,0,1,112.5923689798327
131,3609,10.696491,58,41,0,2,,17.512848,,0,0,0,67.69706,1,1,8,1,0,1,112.5923689798327
131,3610,13.578569,37,30,6,5,0,13.225259,0,1,1,1,51.931995,0,1,6,0,0,0,112.5923689798327
131,3612,13.172843,62,55,1,3,,15.55524,,0,0,0,76.197838,0,1,8,0,1,2,112.5923689798327
131,3613,14.928444,38,30,6,6,,21.004765,,0,0,0,63.446678,0,1,6,0,1,0,112.5923689798327
131,10044,17.732237,27,25,6,6,,20.188654,,0,0,0,61.746521,0,0,4,1,1,0,72.64153863846997
131,10046,10.81337,41,44,2,3,0,5.9086847,0,1,1,1,55.641422,0,0,8,1,0,2,72.64153863846997
131,10047,22.293554,55,52,0,0,,33.68972,,0,0,0,59.119011,0,0,3,1,0,4,72.64153863846997
131,10048,31.219074,55,41,0,2,,63.506592,,0,0,0,66.537865,0,0,1,0,1,0,72.64153863846997
131,10051,27.329813,50,41,3,2,,39.080837,,0,0,0,78.593506,1,0,3,0,1,2,72.64153863846997
131,10052,21.177183,58,59,0,0,0,19.656748,0,1,1,1,56.800617,0,0,3,1,1,1,72.64153863846997
131,10054,27.998772,63,41,1,2,,32.707279,,0,0,0,62.90572,0,0,2,1,1,1,72.64153863846997
131,10056,12.955018,70,68,0,0,,22.674467,,0,0,0,75.115921,0,0,8,1,1,7,72.64153863846997
131,10058,15.537428,45,48,0,0,,14.092998,,0,0,0,75.115921,0,0,6,1,1,2,72.64153863846997
131,10059,23.11091,56,53,14,0,,13.821283,,0,0,0,68.122101,0,0,5,1,1,2,72.64153863846997
131,10060,11.280297,40,34,3,0,,16.461802,,0,0,0,61.746521,0,0,8,1,0,2,72.64153863846997
131,10061,23.629107,32,41,3,2,,21.85364,,0,0,0,61.823803,1,0,4,0,1,0,72.64153863846997
131,10064,10.377543,46,35,2,5,,22.241314,,0,0,0,62.90572,0,0,10,0,1,1,72.64153863846997
131,10068,26.833227,57,41,0,2,,20.179598,,0,0,0,62.132919,0,0,2,1,1,1,72.64153863846997
131,10070,22.530172,74,62,0,0,,14.009522,,0,0,0,60.664604,0,0,3,1,1,2,72.64153863846997
131,10071,12.737309,55,52,0,2,0,7.4650984,0,1,1,1,57.843895,0,0,7,1,1,0,72.64153863846997
131,10073,17.63493,31,29,6,6,,17.624483,,0,0,0,61.823803,0,0,6,0,1,4,72.64153863846997
131,10074,12.038995,41,35,0,3,0,19.295027,0,1,1,1,48.222565,0,0,8,0,1,0,72.64153863846997
131,10075,20.825199,49,46,1,0,,19.658131,,0,0,0,64.683151,0,0,4,1,1,2,72.64153863846997
131,10076,23.123327,66,64,0,0,,19.462132,,0,0,0,88.717155,0,0,4,0,1,3,72.64153863846997
131,10077,23.468573,50,45,1,3,,21.959133,,0,0,0,66.61515,0,0,4,0,1,2,72.64153863846997
131,10078,14.276624,74,62,0,0,0,6.9574156,0,1,1,1,55.641422,0,0,8,0,1,4,72.64153863846997
131,10079,22.935118,44,45,2,2,,19.625845,,0,0,0,58.655331,0,0,4,0,1,1,72.64153863846997
131,10080,10.965988,43,40,2,2,0,3.6957667,0,1,1,1,45.363216,0,0,8,1,1,1,72.64153863846997
131,10084,24.10799,68,49,2,0,,48.483429,,0,0,0,84.080368,0,0,4,0,1,2,72.64153863846997
131,10085,19.354074,56,50,1,2,,13.439263,,0,0,0,78.013908,0,0,5,1,1,3,72.64153863846997
131,10086,18.667065,58,41,0,2,,9.8519602,,0,0,0,63.833076,1,0,7,0,1,3,72.64153863846997
131,10087,24.210598,66,70,0,0,,27.151466,,0,0,0,65.301392,0,0,2,1,1,2,72.64153863846997
131,10088,9.9516878,34,33,6,4,0,7.7740088,0,1,1,1,54.095825,0,0,8,1,1,1,72.64153863846997
131,10089,22.244499,55,51,0,0,,22.034035,,0,0,0,64.721794,0,0,3,1,1,2,72.64153863846997
131,10090,21.038897,51,41,1,2,,18.044273,,0,0,0,73.647606,1,0,6,0,1,1,72.64153863846997
131,10091,12.035363,32,25,0,4,0,10.021289,0,1,1,1,49.072643,0,0,6,1,0,1,72.64153863846997
131,10092,25.693022,61,41,0,2,0,3.3335602,0,1,1,1,50.772797,0,0,2,1,0,1,72.64153863846997
131,10093,15.473072,21,19,3,3,0,11.626918,0,1,1,1,53.632149,0,0,4,1,0,1,72.64153863846997
131,10094,17.057646,26,23,6,4,0,5.8778868,0,1,1,1,51.777435,0,0,5,0,1,0,72.64153863846997
131,10097,27.201336,64,65,0,0,,40.554893,,0,0,0,63.369396,0,0,2,0,0,5,72.64153863846997
131,10099,18.555975,65,61,0,2,,22.109938,,0,0,0,62.75116,0,0,5,1,1,3,72.64153863846997
131,10100,23.352348,57,41,3,2,,23.006041,,0,0,0,83.655334,1,0,5,0,1,1,72.64153863846997
131,10101,24.577938,52,41,0,2,,18.368439,,0,0,0,62.364761,1,0,4,0,1,3,72.64153863846997
131,10106,14.163986,33,36,3,3,0,11.018754,0,1,1,1,48.068005,0,0,7,0,0,0,72.64153863846997
131,10111,12.776058,40,29,3,6,0,9.9638395,0,1,1,1,49.69088,0,0,8,0,1,1,72.64153863846997
